date,NAME,station,LATITUDE,LONGITUDE,DEWP,WDSP,MAX,MIN,PRCP,TEMP,MXSPD,parameter,value
2021-01-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.3,0.4,70.0,43.0,0.0,57.0,4.1,co,1.1849999999999998
2021-01-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.3,0.4,70.0,43.0,0.0,57.0,4.1,no2,0.017233333333333333
2021-01-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.3,0.4,70.0,43.0,0.0,57.0,4.1,o3,0.014933333333333333
2021-01-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.3,0.4,70.0,43.0,0.0,57.0,4.1,pm10,32.4
2021-01-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.3,0.4,70.0,43.0,0.0,57.0,4.1,pm25,31.191999999999997
2021-01-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.3,0.4,70.0,43.0,0.0,57.0,4.1,so2,0.00013333333333333334
2021-01-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.3,0.4,70.0,45.0,0.0,55.0,2.9,co,0.48833333333333334
2021-01-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.3,0.4,70.0,45.0,0.0,55.0,2.9,no2,0.0185
2021-01-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.3,0.4,70.0,45.0,0.0,55.0,2.9,o3,0.017625
2021-01-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.3,0.4,70.0,45.0,0.0,55.0,2.9,pm10,25.666666666666668
2021-01-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.3,0.4,70.0,45.0,0.0,55.0,2.9,pm25,12.033333333333333
2021-01-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.3,0.4,70.0,45.0,0.0,55.0,2.9,so2,8.333333333333333e-05
2021-01-03,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.8,66.0,46.9,0.0,56.0,5.1,co,0.6735416666666666
2021-01-03,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.8,66.0,46.9,0.0,56.0,5.1,no2,0.017374999999999998
2021-01-03,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.8,66.0,46.9,0.0,56.0,5.1,o3,0.011291666666666667
2021-01-03,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.8,66.0,46.9,0.0,56.0,5.1,pm10,30.75
2021-01-03,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.8,66.0,46.9,0.0,56.0,5.1,pm25,22.40833333333333
2021-01-03,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.8,66.0,46.9,0.0,56.0,5.1,so2,0.0
2021-01-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.1,0.8,64.0,48.0,0.0,54.8,5.1,co,0.72075
2021-01-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.1,0.8,64.0,48.0,0.0,54.8,5.1,no2,0.01745
2021-01-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.1,0.8,64.0,48.0,0.0,54.8,5.1,o3,0.012525
2021-01-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.1,0.8,64.0,48.0,0.0,54.8,5.1,pm10,34.8
2021-01-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.1,0.8,64.0,48.0,0.0,54.8,5.1,pm25,19.145
2021-01-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.1,0.8,64.0,48.0,0.0,54.8,5.1,so2,0.0
2021-01-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.2,0.7,63.0,48.0,0.0,55.1,5.1,co,0.4792105263157895
2021-01-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.2,0.7,63.0,48.0,0.0,55.1,5.1,no2,0.02013157894736842
2021-01-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.2,0.7,63.0,48.0,0.0,55.1,5.1,o3,0.012526315789473684
2021-01-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.2,0.7,63.0,48.0,0.0,55.1,5.1,pm10,37.78947368421053
2021-01-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.2,0.7,63.0,48.0,0.0,55.1,5.1,pm25,17.037837837837838
2021-01-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.2,0.7,63.0,48.0,0.0,55.1,5.1,so2,0.0
2021-01-06,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.2,0.3,72.0,48.0,0.0,56.8,4.1,co,1.122340425531915
2021-01-06,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.2,0.3,72.0,48.0,0.0,56.8,4.1,no2,0.028833333333333336
2021-01-06,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.2,0.3,72.0,48.0,0.0,56.8,4.1,o3,0.006791666666666667
2021-01-06,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.2,0.3,72.0,48.0,0.0,56.8,4.1,pm10,40.583333333333336
2021-01-06,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.2,0.3,72.0,48.0,0.0,56.8,4.1,pm25,22.510416666666668
2021-01-06,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.2,0.3,72.0,48.0,0.0,56.8,4.1,so2,4.1666666666666665e-05
2021-01-07,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.1,0.6,75.0,45.0,0.0,56.9,4.1,co,0.9564583333333333
2021-01-07,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.1,0.6,75.0,45.0,0.0,56.9,4.1,no2,0.03197916666666666
2021-01-07,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.1,0.6,75.0,45.0,0.0,56.9,4.1,o3,0.005458333333333333
2021-01-07,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.1,0.6,75.0,45.0,0.0,56.9,4.1,pm10,38.15
2021-01-07,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.1,0.6,75.0,45.0,0.0,56.9,4.1,pm25,18.00227272727273
2021-01-07,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.1,0.6,75.0,45.0,0.0,56.9,4.1,so2,0.00020833333333333335
2021-01-08,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.7,0.5,75.0,45.0,0.0,55.5,2.9,co,1.0541666666666667
2021-01-08,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.7,0.5,75.0,45.0,0.0,55.5,2.9,no2,0.035895833333333335
2021-01-08,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.7,0.5,75.0,45.0,0.0,55.5,2.9,o3,0.0040416666666666665
2021-01-08,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.7,0.5,75.0,45.0,0.0,55.5,2.9,pm10,46.916666666666664
2021-01-08,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.7,0.5,75.0,45.0,0.0,55.5,2.9,pm25,20.308333333333334
2021-01-08,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,44.7,0.5,75.0,45.0,0.0,55.5,2.9,so2,0.0005
2021-01-09,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,39.4,1.6,73.9,46.0,0.0,59.6,5.1,co,0.8337500000000001
2021-01-09,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,39.4,1.6,73.9,46.0,0.0,59.6,5.1,no2,0.028723404255319152
2021-01-09,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,39.4,1.6,73.9,46.0,0.0,59.6,5.1,o3,0.0099375
2021-01-09,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,39.4,1.6,73.9,46.0,0.0,59.6,5.1,pm10,44.791666666666664
2021-01-09,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,39.4,1.6,73.9,46.0,0.0,59.6,5.1,pm25,22.83125
2021-01-09,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,39.4,1.6,73.9,46.0,0.0,59.6,5.1,so2,0.0
2021-01-10,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,28.0,1.0,73.9,46.9,0.0,59.2,5.1,co,0.396
2021-01-10,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,28.0,1.0,73.9,46.9,0.0,59.2,5.1,no2,0.01615
2021-01-10,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,28.0,1.0,73.9,46.9,0.0,59.2,5.1,o3,0.02275
2021-01-10,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,28.0,1.0,73.9,46.9,0.0,59.2,5.1,pm10,16.8
2021-01-10,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,28.0,1.0,73.9,46.9,0.0,59.2,5.1,pm25,8.9
2021-01-10,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,28.0,1.0,73.9,46.9,0.0,59.2,5.1,so2,0.0
2021-01-11,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.8,0.5,73.9,46.0,0.0,57.8,6.0,co,0.7690909090909092
2021-01-11,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.8,0.5,73.9,46.0,0.0,57.8,6.0,no2,0.026818181818181817
2021-01-11,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.8,0.5,73.9,46.0,0.0,57.8,6.0,o3,0.012090909090909091
2021-01-11,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.8,0.5,73.9,46.0,0.0,57.8,6.0,pm10,29.5
2021-01-11,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.8,0.5,73.9,46.0,0.0,57.8,6.0,pm25,13.775
2021-01-11,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.8,0.5,73.9,46.0,0.0,57.8,6.0,so2,0.00013636363636363637
2021-01-12,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,29.0,1.1,73.9,46.0,0.0,59.6,5.1,co,0.7454761904761904
2021-01-12,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,29.0,1.1,73.9,46.0,0.0,59.6,5.1,no2,0.030261904761904764
2021-01-12,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,29.0,1.1,73.9,46.0,0.0,59.6,5.1,o3,0.010285714285714285
2021-01-12,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,29.0,1.1,73.9,46.0,0.0,59.6,5.1,pm10,30.238095238095237
2021-01-12,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,29.0,1.1,73.9,46.0,0.0,59.6,5.1,pm25,12.339024390243901
2021-01-12,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,29.0,1.1,73.9,46.0,0.0,59.6,5.1,so2,0.00019047619047619048
2021-01-13,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.2,0.7,75.0,48.0,0.0,59.2,4.1,co,1.1305128205128203
2021-01-13,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.2,0.7,75.0,48.0,0.0,59.2,4.1,no2,0.03575
2021-01-13,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.2,0.7,75.0,48.0,0.0,59.2,4.1,o3,0.00445
2021-01-13,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.2,0.7,75.0,48.0,0.0,59.2,4.1,pm10,39.43478260869565
2021-01-13,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.2,0.7,75.0,48.0,0.0,59.2,4.1,pm25,14.982608695652175
2021-01-13,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.2,0.7,75.0,48.0,0.0,59.2,4.1,so2,0.0004736842105263158
2021-01-14,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.9,0.4,82.9,48.0,0.0,62.7,2.9,co,1.1873684210526314
2021-01-14,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.9,0.4,82.9,48.0,0.0,62.7,2.9,no2,0.03505
2021-01-14,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.9,0.4,82.9,48.0,0.0,62.7,2.9,o3,0.008674999999999999
2021-01-14,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.9,0.4,82.9,48.0,0.0,62.7,2.9,pm10,41.25
2021-01-14,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.9,0.4,82.9,48.0,0.0,62.7,2.9,pm25,16.633333333333333
2021-01-14,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,38.9,0.4,82.9,48.0,0.0,62.7,2.9,so2,0.00045000000000000004
2021-01-15,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,36.7,0.0,88.0,50.0,0.0,67.0,999.9,co,1.4033333333333333
2021-01-15,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,36.7,0.0,88.0,50.0,0.0,67.0,999.9,no2,0.03770833333333334
2021-01-15,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,36.7,0.0,88.0,50.0,0.0,67.0,999.9,o3,0.008749999999999999
2021-01-15,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,36.7,0.0,88.0,50.0,0.0,67.0,999.9,pm10,45.25
2021-01-15,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,36.7,0.0,88.0,50.0,0.0,67.0,999.9,pm25,20.535555555555558
2021-01-15,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,36.7,0.0,88.0,50.0,0.0,67.0,999.9,so2,0.0005833333333333334
2021-01-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.1,0.1,88.0,52.0,0.0,69.0,2.9,co,1.466818181818182
2021-01-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.1,0.1,88.0,52.0,0.0,69.0,2.9,no2,0.03704545454545454
2021-01-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.1,0.1,88.0,52.0,0.0,69.0,2.9,o3,0.00865909090909091
2021-01-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.1,0.1,88.0,52.0,0.0,69.0,2.9,pm10,42.72727272727273
2021-01-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.1,0.1,88.0,52.0,0.0,69.0,2.9,pm25,19.375
2021-01-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.1,0.1,88.0,52.0,0.0,69.0,2.9,so2,0.0006818181818181818
2021-01-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,34.1,0.3,88.0,54.0,0.0,67.6,4.1,co,1.1489583333333333
2021-01-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,34.1,0.3,88.0,54.0,0.0,67.6,4.1,no2,0.03289583333333333
2021-01-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,34.1,0.3,88.0,54.0,0.0,67.6,4.1,o3,0.013291666666666667
2021-01-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,34.1,0.3,88.0,54.0,0.0,67.6,4.1,pm10,33.833333333333336
2021-01-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,34.1,0.3,88.0,54.0,0.0,67.6,4.1,pm25,22.23125
2021-01-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,34.1,0.3,88.0,54.0,0.0,67.6,4.1,so2,0.0002916666666666667
2021-01-18,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.7,0.3,86.0,53.1,0.0,65.5,4.1,co,0.7725
2021-01-18,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.7,0.3,86.0,53.1,0.0,65.5,4.1,no2,0.03178125
2021-01-18,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.7,0.3,86.0,53.1,0.0,65.5,4.1,o3,0.01771875
2021-01-18,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.7,0.3,86.0,53.1,0.0,65.5,4.1,pm10,29.9375
2021-01-18,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.7,0.3,86.0,53.1,0.0,65.5,4.1,pm25,14.375
2021-01-18,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,33.7,0.3,86.0,53.1,0.0,65.5,4.1,so2,0.00025
2021-01-19,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.6,2.7,79.0,53.1,0.0,60.5,11.1,co,0.30000000000000004
2021-01-19,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.6,2.7,79.0,53.1,0.0,60.5,11.1,no2,0.020555555555555556
2021-01-19,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.6,2.7,79.0,53.1,0.0,60.5,11.1,o3,0.022666666666666665
2021-01-19,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.6,2.7,79.0,53.1,0.0,60.5,11.1,pm10,33.77777777777778
2021-01-19,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.6,2.7,79.0,53.1,0.0,60.5,11.1,pm25,20.78125
2021-01-19,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.6,2.7,79.0,53.1,0.0,60.5,11.1,so2,0.0
2021-01-22,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,1.9,71.1,52.0,0.0,58.5,5.1,co,0.57
2021-01-22,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,1.9,71.1,52.0,0.0,58.5,5.1,no2,0.027800000000000002
2021-01-22,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,1.9,71.1,52.0,0.0,58.5,5.1,o3,0.003
2021-01-22,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,1.9,71.1,52.0,0.0,58.5,5.1,pm10,29.6
2021-01-22,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,1.9,71.1,52.0,0.0,58.5,5.1,pm25,12.61
2021-01-22,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,1.9,71.1,52.0,0.0,58.5,5.1,so2,0.0
2021-01-23,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.9,0.9,64.0,50.0,0.0,53.1,6.0,co,0.25625
2021-01-23,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.9,0.9,64.0,50.0,0.0,53.1,6.0,no2,0.0078125
2021-01-23,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.9,0.9,64.0,50.0,0.0,53.1,6.0,o3,0.026
2021-01-23,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.9,0.9,64.0,50.0,0.0,53.1,6.0,pm10,15.625
2021-01-23,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.9,0.9,64.0,50.0,0.0,53.1,6.0,pm25,5.04375
2021-01-23,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.9,0.9,64.0,50.0,0.0,53.1,6.0,so2,0.0
2021-02-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.5,66.9,48.9,0.0,58.4,4.1,co,0.30111111111111116
2021-02-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.5,66.9,48.9,0.0,58.4,4.1,no2,0.013633333333333332
2021-02-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.5,66.9,48.9,0.0,58.4,4.1,o3,0.018866666666666664
2021-02-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.5,66.9,48.9,0.0,58.4,4.1,pm10,29.4
2021-02-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.5,66.9,48.9,0.0,58.4,4.1,pm25,10.986666666666668
2021-02-04,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,48.0,0.5,66.9,48.9,0.0,58.4,4.1,so2,0.0
2021-02-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.0,1.2,69.1,50.0,0.0,57.2,7.0,co,0.6135294117647059
2021-02-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.0,1.2,69.1,50.0,0.0,57.2,7.0,no2,0.02538888888888889
2021-02-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.0,1.2,69.1,50.0,0.0,57.2,7.0,o3,0.013055555555555556
2021-02-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.0,1.2,69.1,50.0,0.0,57.2,7.0,pm10,38.333333333333336
2021-02-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.0,1.2,69.1,50.0,0.0,57.2,7.0,pm25,17.37222222222222
2021-02-05,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,43.0,1.2,69.1,50.0,0.0,57.2,7.0,so2,0.0
2021-02-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,2.8,69.1,52.0,0.0,59.2,8.0,co,0.2555
2021-02-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,2.8,69.1,52.0,0.0,59.2,8.0,no2,0.011899999999999999
2021-02-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,2.8,69.1,52.0,0.0,59.2,8.0,o3,0.02115
2021-02-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,2.8,69.1,52.0,0.0,59.2,8.0,pm10,29.0
2021-02-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,2.8,69.1,52.0,0.0,59.2,8.0,pm25,8.461111111111112
2021-02-16,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,46.3,2.8,69.1,52.0,0.0,59.2,8.0,so2,0.0
2021-02-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.6,3.3,71.1,48.9,0.0,61.4,7.0,co,0.17666666666666667
2021-02-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.6,3.3,71.1,48.9,0.0,61.4,7.0,no2,0.008
2021-02-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.6,3.3,71.1,48.9,0.0,61.4,7.0,o3,0.036833333333333336
2021-02-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.6,3.3,71.1,48.9,0.0,61.4,7.0,pm10,29.0
2021-02-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.6,3.3,71.1,48.9,0.0,61.4,7.0,pm25,8.666666666666666
2021-02-17,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,31.6,3.3,71.1,48.9,0.0,61.4,7.0,so2,0.0
2021-03-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,18.3,2.0,75.9,48.9,0.0,61.7,5.1,co,0.4135714285714286
2021-03-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,18.3,2.0,75.9,48.9,0.0,61.7,5.1,no2,0.022595238095238095
2021-03-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,18.3,2.0,75.9,48.9,0.0,61.7,5.1,o3,0.021023809523809524
2021-03-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,18.3,2.0,75.9,48.9,0.0,61.7,5.1,pm10,26.571428571428573
2021-03-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,18.3,2.0,75.9,48.9,0.0,61.7,5.1,pm25,6.616666666666666
2021-03-01,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,18.3,2.0,75.9,48.9,0.0,61.7,5.1,so2,0.0
2021-03-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,19.5,1.9,75.9,48.9,0.0,60.8,7.0,co,0.7294444444444443
2021-03-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,19.5,1.9,75.9,48.9,0.0,60.8,7.0,no2,0.03044444444444444
2021-03-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,19.5,1.9,75.9,48.9,0.0,60.8,7.0,o3,0.01633333333333333
2021-03-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,19.5,1.9,75.9,48.9,0.0,60.8,7.0,pm10,22.22222222222222
2021-03-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,19.5,1.9,75.9,48.9,0.0,60.8,7.0,pm25,7.472222222222222
2021-03-02,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,19.5,1.9,75.9,48.9,0.0,60.8,7.0,so2,0.0
2021-04-09,"LOS ANGELES DOWNTOWN USC, CA US",72287493134,34.0236,-118.2911,50.9,0.7,75.0,55.0,0.0,63.5,5.1,co,0.20666666666666667
